GEO_ID,NAME,S2301_C04_001E,S2301_C04_001M
1400000US06037702002,"Census Tract 7020.02, Los Angeles County, California",8.5,3.3
1400000US06037702102,"Census Tract 7021.02, Los Angeles County, California",7.1,3.6
1400000US06037702201,"Census Tract 7022.01, Los Angeles County, California",6.4,4.2
1400000US06037702202,"Census Tract 7022.02, Los Angeles County, California",5.8,3
1400000US06037702300,"Census Tract 7023, Los Angeles County, California",4,2.3
1400000US06037702400,"Census Tract 7024, Los Angeles County, California",4.1,1.9
1400000US06037702501,"Census Tract 7025.01, Los Angeles County, California",4,2.2
1400000US06037702502,"Census Tract 7025.02, Los Angeles County, California",3.7,3.3
1400000US06037702600,"Census Tract 7026, Los Angeles County, California",5.2,2.9
1400000US06037702700,"Census Tract 7027, Los Angeles County, California",1.2,1.1
1400000US06037702801,"Census Tract 7028.01, Los Angeles County, California",3,2
1400000US06037702802,"Census Tract 7028.02, Los Angeles County, California",5.8,2.7
1400000US06037702803,"Census Tract 7028.03, Los Angeles County, California",8.5,3.5
1400000US06037702901,"Census Tract 7029.01, Los Angeles County, California",4.2,2.8
1400000US06037703001,"Census Tract 7030.01, Los Angeles County, California",5.5,2.8
1400000US06037703002,"Census Tract 7030.02, Los Angeles County, California",9,4
1400000US06037703100,"Census Tract 7031, Los Angeles County, California",12.3,4.9
1400000US06037703200,"Census Tract 7032, Los Angeles County, California",11.6,4.4
1400000US06037800101,"Census Tract 8001.01, Los Angeles County, California",6.2,2.6
1400000US06037800102,"Census Tract 8001.02, Los Angeles County, California",6.6,3.2
1400000US06037800202,"Census Tract 8002.02, Los Angeles County, California",2.6,2.2
1400000US06037800203,"Census Tract 8002.03, Los Angeles County, California",4.4,2.1
1400000US06037800204,"Census Tract 8002.04, Los Angeles County, California",5.1,3.1
1400000US06037800324,"Census Tract 8003.24, Los Angeles County, California",4,2.3
1400000US06037800325,"Census Tract 8003.25, Los Angeles County, California",4.7,4.1
1400000US06037800326,"Census Tract 8003.26, Los Angeles County, California",3.2,2.3
1400000US06037800327,"Census Tract 8003.27, Los Angeles County, California",4.7,2.9
1400000US06037800328,"Census Tract 8003.28, Los Angeles County, California",4.2,2.5
1400000US06037800329,"Census Tract 8003.29, Los Angeles County, California",2.1,1.8
1400000US06037800330,"Census Tract 8003.30, Los Angeles County, California",7,6.2
1400000US06037800331,"Census Tract 8003.31, Los Angeles County, California",4.5,4.6
1400000US06037800332,"Census Tract 8003.32, Los Angeles County, California",2,2
1400000US06037800406,"Census Tract 8004.06, Los Angeles County, California",10.5,3.8
1400000US06037800408,"Census Tract 8004.08, Los Angeles County, California",2.9,2.6
1400000US06037800410,"Census Tract 8004.10, Los Angeles County, California",9.9,4.1
1400000US06037800504,"Census Tract 8005.04, Los Angeles County, California",2.1,2.6
1400000US06037800506,"Census Tract 8005.06, Los Angeles County, California",3.6,2.8
1400000US06037900102,"Census Tract 9001.02, Los Angeles County, California",5.2,5.4
1400000US06037900103,"Census Tract 9001.03, Los Angeles County, California",7.7,3.6
1400000US06037900104,"Census Tract 9001.04, Los Angeles County, California",17.1,6.8
1400000US06037900201,"Census Tract 9002.01, Los Angeles County, California",8.2,6.3
1400000US06037900300,"Census Tract 9003, Los Angeles County, California",5.7,2.4
1400000US06037900501,"Census Tract 9005.01, Los Angeles County, California",9.8,3.4
1400000US06037900504,"Census Tract 9005.04, Los Angeles County, California",4.8,2.5
1400000US06037900505,"Census Tract 9005.05, Los Angeles County, California",15.5,5.9
1400000US06037900506,"Census Tract 9005.06, Los Angeles County, California",9.2,5
1400000US06037900507,"Census Tract 9005.07, Los Angeles County, California",9.1,4.9
1400000US06037900508,"Census Tract 9005.08, Los Angeles County, California",6.4,2.9
1400000US06037900602,"Census Tract 9006.02, Los Angeles County, California",11.9,7.2
1400000US06037900605,"Census Tract 9006.05, Los Angeles County, California",8.8,3.8
1400000US06037900606,"Census Tract 9006.06, Los Angeles County, California",14.3,13.1
1400000US06037900607,"Census Tract 9006.07, Los Angeles County, California",15.7,5.9
1400000US06037900608,"Census Tract 9006.08, Los Angeles County, California",4.7,2.8
1400000US06037900609,"Census Tract 9006.09, Los Angeles County, California",10.6,5.5
1400000US06037900701,"Census Tract 9007.01, Los Angeles County, California",14.7,5.9
1400000US06037900703,"Census Tract 9007.03, Los Angeles County, California",6.2,3.2
1400000US06037900704,"Census Tract 9007.04, Los Angeles County, California",4.3,3.2
1400000US06037900705,"Census Tract 9007.05, Los Angeles County, California",4.4,2.5
1400000US06037900803,"Census Tract 9008.03, Los Angeles County, California",6,3.4
1400000US06037900804,"Census Tract 9008.04, Los Angeles County, California",7.5,3.3
1400000US06037900805,"Census Tract 9008.05, Los Angeles County, California",10,5.3
1400000US06037900806,"Census Tract 9008.06, Los Angeles County, California",12,8.1
1400000US06037900900,"Census Tract 9009, Los Angeles County, California",4.9,2.8
1400000US06037901003,"Census Tract 9010.03, Los Angeles County, California",-,**
1400000US06037901004,"Census Tract 9010.04, Los Angeles County, California",7.7,2.9
1400000US06037901007,"Census Tract 9010.07, Los Angeles County, California",6,3
1400000US06037901008,"Census Tract 9010.08, Los Angeles County, California",6.6,3.5
1400000US06037901009,"Census Tract 9010.09, Los Angeles County, California",7.1,4.5
1400000US06037901010,"Census Tract 9010.10, Los Angeles County, California",4.4,2.4
1400000US06037901011,"Census Tract 9010.11, Los Angeles County, California",5,2.4
1400000US06037901101,"Census Tract 9011.01, Los Angeles County, California",9,3.7
1400000US06037901102,"Census Tract 9011.02, Los Angeles County, California",4.9,2.1
1400000US06037901205,"Census Tract 9012.05, Los Angeles County, California",4.2,2.4
1400000US06037901209,"Census Tract 9012.09, Los Angeles County, California",5,3.2
1400000US06037901210,"Census Tract 9012.10, Los Angeles County, California",5.9,4.3
1400000US06037901213,"Census Tract 9012.13, Los Angeles County, California",6.4,2.8
1400000US06037910001,"Census Tract 9100.01, Los Angeles County, California",13.3,6.6
1400000US06037910002,"Census Tract 9100.02, Los Angeles County, California",9.9,5.4
1400000US06037910101,"Census Tract 9101.01, Los Angeles County, California",14,6.4
1400000US06037910201,"Census Tract 9102.01, Los Angeles County, California",9.9,5.1
1400000US06037910202,"Census Tract 9102.02, Los Angeles County, California",7.7,3.6
1400000US06037910205,"Census Tract 9102.05, Los Angeles County, California",5.3,4.4
1400000US06037910206,"Census Tract 9102.06, Los Angeles County, California",4.9,2.2
1400000US06037910207,"Census Tract 9102.07, Los Angeles County, California",10.4,3.8
1400000US06037910208,"Census Tract 9102.08, Los Angeles County, California",7.5,2.7
1400000US06037910209,"Census Tract 9102.09, Los Angeles County, California",8.4,4.1
1400000US06037910210,"Census Tract 9102.10, Los Angeles County, California",8.2,4.1
1400000US06037910301,"Census Tract 9103.01, Los Angeles County, California",4.1,2.7
1400000US06037910302,"Census Tract 9103.02, Los Angeles County, California",2.3,1.5
1400000US06037910401,"Census Tract 9104.01, Los Angeles County, California",11.1,4.4
1400000US06037910402,"Census Tract 9104.02, Los Angeles County, California",10.3,4.6
1400000US06037910403,"Census Tract 9104.03, Los Angeles County, California",15.5,5.7
1400000US06037910404,"Census Tract 9104.04, Los Angeles County, California",8.6,3.9
1400000US06037910501,"Census Tract 9105.01, Los Angeles County, California",17.6,6.1
1400000US06037910502,"Census Tract 9105.02, Los Angeles County, California",8.3,4.8
1400000US06037910504,"Census Tract 9105.04, Los Angeles County, California",10.3,5.4
1400000US06037910505,"Census Tract 9105.05, Los Angeles County, California",3.7,2.7
1400000US06037910601,"Census Tract 9106.01, Los Angeles County, California",18.5,7.6
1400000US06037910602,"Census Tract 9106.02, Los Angeles County, California",14.5,6.1
1400000US06037910603,"Census Tract 9106.03, Los Angeles County, California",6.5,2.7
1400000US06037910605,"Census Tract 9106.05, Los Angeles County, California",6.6,3.8
1400000US06037910606,"Census Tract 9106.06, Los Angeles County, California",8.5,4.1
1400000US06037910705,"Census Tract 9107.05, Los Angeles County, California",5.1,3
1400000US06037910706,"Census Tract 9107.06, Los Angeles County, California",9,3.1
1400000US06037910707,"Census Tract 9107.07, Los Angeles County, California",9.4,5.1
1400000US06037910709,"Census Tract 9107.09, Los Angeles County, California",3.5,2.8
1400000US06037910711,"Census Tract 9107.11, Los Angeles County, California",13.3,6.2
1400000US06037910712,"Census Tract 9107.12, Los Angeles County, California",10.5,4.4
1400000US06037910713,"Census Tract 9107.13, Los Angeles County, California",8.2,3.6
1400000US06037910714,"Census Tract 9107.14, Los Angeles County, California",7.1,2.8
1400000US06037910715,"Census Tract 9107.15, Los Angeles County, California",7.8,3.4
1400000US06037910716,"Census Tract 9107.16, Los Angeles County, California",5.7,3
1400000US06037910804,"Census Tract 9108.04, Los Angeles County, California",3.5,1.9
1400000US06037910805,"Census Tract 9108.05, Los Angeles County, California",6.7,3.5
1400000US06037910807,"Census Tract 9108.07, Los Angeles County, California",6.7,2.9
1400000US06037910808,"Census Tract 9108.08, Los Angeles County, California",5.6,3.1
1400000US06037910809,"Census Tract 9108.09, Los Angeles County, California",9.3,4.4
1400000US06037910810,"Census Tract 9108.10, Los Angeles County, California",3.3,2.2
1400000US06037910811,"Census Tract 9108.11, Los Angeles County, California",6.1,9.8
1400000US06037910812,"Census Tract 9108.12, Los Angeles County, California",5.4,5.2
1400000US06037910813,"Census Tract 9108.13, Los Angeles County, California",3.7,2.6
1400000US06037911001,"Census Tract 9110.01, Los Angeles County, California",8.1,5.3
1400000US06037920011,"Census Tract 9200.11, Los Angeles County, California",0,42.7
1400000US06037920012,"Census Tract 9200.12, Los Angeles County, California",4.7,2.9
1400000US06037920013,"Census Tract 9200.13, Los Angeles County, California",4.4,1.9
1400000US06037920015,"Census Tract 9200.15, Los Angeles County, California",3.7,1.8
1400000US06037920016,"Census Tract 9200.16, Los Angeles County, California",5,2.5
1400000US06037920017,"Census Tract 9200.17, Los Angeles County, California",2.7,1.7
1400000US06037920018,"Census Tract 9200.18, Los Angeles County, California",3,1.7
1400000US06037920020,"Census Tract 9200.20, Los Angeles County, California",7.6,4.7
1400000US06037920023,"Census Tract 9200.23, Los Angeles County, California",8.7,4.1
1400000US06037920026,"Census Tract 9200.26, Los Angeles County, California",3.4,5.3
1400000US06037920028,"Census Tract 9200.28, Los Angeles County, California",4.3,2
1400000US06037920029,"Census Tract 9200.29, Los Angeles County, California",8.6,5.3
1400000US06037920030,"Census Tract 9200.30, Los Angeles County, California",5.1,2.5
1400000US06037920031,"Census Tract 9200.31, Los Angeles County, California",6.5,4.3
1400000US06037920032,"Census Tract 9200.32, Los Angeles County, California",4.6,2
1400000US06037920033,"Census Tract 9200.33, Los Angeles County, California",12.9,7.2
1400000US06037920034,"Census Tract 9200.34, Los Angeles County, California",7.4,4.6
1400000US06037920035,"Census Tract 9200.35, Los Angeles County, California",6.6,3.4
1400000US06037920036,"Census Tract 9200.36, Los Angeles County, California",8,4.5
1400000US06037920037,"Census Tract 9200.37, Los Angeles County, California",5.8,3.4
1400000US06037920038,"Census Tract 9200.38, Los Angeles County, California",8.1,3.4
1400000US06037920039,"Census Tract 9200.39, Los Angeles County, California",13.9,5.5
1400000US06037920040,"Census Tract 9200.40, Los Angeles County, California",10.6,5.5
1400000US06037920041,"Census Tract 9200.41, Los Angeles County, California",8.6,3.6
1400000US06037920042,"Census Tract 9200.42, Los Angeles County, California",3.9,2.4
1400000US06037920043,"Census Tract 9200.43, Los Angeles County, California",5.3,2.3
1400000US06037920044,"Census Tract 9200.44, Los Angeles County, California",3.5,2
1400000US06037920045,"Census Tract 9200.45, Los Angeles County, California",3.6,1.9
1400000US06037920102,"Census Tract 9201.02, Los Angeles County, California",8.6,3.2
1400000US06037920104,"Census Tract 9201.04, Los Angeles County, California",6,2.5
1400000US06037920106,"Census Tract 9201.06, Los Angeles County, California",11.2,4.5
1400000US06037920107,"Census Tract 9201.07, Los Angeles County, California",4.2,2.5
1400000US06037920108,"Census Tract 9201.08, Los Angeles County, California",8.1,3.1
1400000US06037920109,"Census Tract 9201.09, Los Angeles County, California",6.4,2.9
1400000US06037920110,"Census Tract 9201.10, Los Angeles County, California",4.7,2.1
1400000US06037920111,"Census Tract 9201.11, Los Angeles County, California",8.2,3.9
1400000US06037920112,"Census Tract 9201.12, Los Angeles County, California",5.6,2.6
1400000US06037920114,"Census Tract 9201.14, Los Angeles County, California",6.3,3.7
1400000US06037920115,"Census Tract 9201.15, Los Angeles County, California",3.2,1.7
1400000US06037920116,"Census Tract 9201.16, Los Angeles County, California",4.7,2.8
1400000US06037920118,"Census Tract 9201.18, Los Angeles County, California",5.6,2.3
1400000US06037920119,"Census Tract 9201.19, Los Angeles County, California",6.8,3.9
1400000US06037920200,"Census Tract 9202, Los Angeles County, California",-,**
1400000US06037920303,"Census Tract 9203.03, Los Angeles County, California",5.1,3.4
1400000US06037920312,"Census Tract 9203.12, Los Angeles County, California",6,2.7
1400000US06037920313,"Census Tract 9203.13, Los Angeles County, California",3.9,2.3
1400000US06037920314,"Census Tract 9203.14, Los Angeles County, California",3.3,1.5
